filepath,relative_path,split,class,filename,size_bytes,hash,width,height,mode,status,error,selected_for_calibration
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack4.png,datasets/calibration/dataset/train/crack/crack4.png,train,crack,crack4.png,94139,9c9c364de3db0ea6896ab7e1e01a1fd80803c8c0d0e40318310b0736d1b51ea3,409,352,RGBA,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack40.png,datasets/calibration/dataset/train/crack/crack40.png,train,crack,crack40.png,36845,760b78a894c1222267dd11d3fb37a5ea1908bd559ded9026f4166f7394069767,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack41.png,datasets/calibration/dataset/train/crack/crack41.png,train,crack,crack41.png,35948,467237c5a4f6dbdb988a78833b4bba3de8824f3299295cd1d2ff8dd8fe9642ef,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack44.png,datasets/calibration/dataset/train/crack/crack44.png,train,crack,crack44.png,18696,f3dab499553b02a21b6844796169b6ad6b06c981e0d08674c83d1bcd8a68096d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack45.png,datasets/calibration/dataset/train/crack/crack45.png,train,crack,crack45.png,29804,a4dc6c08cedda2b7439d3a03154b84357853bb9144a09dab496a49d35bff2734,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack46.png,datasets/calibration/dataset/train/crack/crack46.png,train,crack,crack46.png,27527,ab3e5f22e111f515b9a7986505183eebf8598f6e6073cc9fe156953c98d1c1ee,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack48.png,datasets/calibration/dataset/train/crack/crack48.png,train,crack,crack48.png,34400,56ac632ee158bf4cf44b68da58fd2d62cab95009443e574a4e6884c6817bad3e,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack49.png,datasets/calibration/dataset/train/crack/crack49.png,train,crack,crack49.png,27120,926b9f4915f2aad68a45b0ca817b55aa8119d42690452c00673d6b74b592c342,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack50.png,datasets/calibration/dataset/train/crack/crack50.png,train,crack,crack50.png,38718,e4b1abd20efb624e781d37eff7743b8c72faff992d3dc8fc9af8a15b9da05f22,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack53.png,datasets/calibration/dataset/train/crack/crack53.png,train,crack,crack53.png,39639,1801f4cfc3f5c78b44c004a96da4231a821c86cef857e035d700f3803353ddd7,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack55.png,datasets/calibration/dataset/train/crack/crack55.png,train,crack,crack55.png,28447,1d8c5eb912a89e3c2dd4c413be849f6556e0d3994d7df959b8f09123c1c61afe,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack56.png,datasets/calibration/dataset/train/crack/crack56.png,train,crack,crack56.png,32546,58d167f94623c28d02d66e6e8c38ca941af00762856049af4718a20bbd9a402f,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack57.png,datasets/calibration/dataset/train/crack/crack57.png,train,crack,crack57.png,31806,78e764b89d37d6b04fc13634613346f8164a1948a3f03cd54792f825319b7068,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack58.png,datasets/calibration/dataset/train/crack/crack58.png,train,crack,crack58.png,33946,a4f64c1e0d18720a8491872ea06945c681063c472e95c019ee21a825bd38a27b,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack6.png,datasets/calibration/dataset/train/crack/crack6.png,train,crack,crack6.png,176857,b042e593f7233ed1fc013d6fbdce021b9e1bb19a8ea64a27d9d02a2e4c19e363,612,443,RGBA,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack60.png,datasets/calibration/dataset/train/crack/crack60.png,train,crack,crack60.png,18517,02929d55d52ae26bb9ba6e223db596ac4a98e3c560cd6224390d1d1f33f9bd8d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack63.png,datasets/calibration/dataset/train/crack/crack63.png,train,crack,crack63.png,34821,94c75dba93cecdeff950115ecb61f110dc50840c25ffd5a4d5d6f919b66e1923,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack64.png,datasets/calibration/dataset/train/crack/crack64.png,train,crack,crack64.png,34879,e0d74711a2d5783e8cca67f86b188431f1f9ae98a070cb707bcd1d287ec4e883,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack65.png,datasets/calibration/dataset/train/crack/crack65.png,train,crack,crack65.png,27286,98cf99bbbe1376d8418b3aa69597f14cdc340d99f9cdc49ab9844cc5caf8bf43,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack66.png,datasets/calibration/dataset/train/crack/crack66.png,train,crack,crack66.png,38984,4dddd36f545757ea8f9d51e6b83c2d80915980ee86fe1d3a04d28854db50d263,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack67.png,datasets/calibration/dataset/train/crack/crack67.png,train,crack,crack67.png,34029,fe4a29a50abb48ed9bb057bdd4d1446515188dce1b380e92dcbd8f8d0d446242,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack69.png,datasets/calibration/dataset/train/crack/crack69.png,train,crack,crack69.png,35688,4decf33f025aa21262ea7913456ec0a9d90b111290293340cd3aa0522556b38f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack70.png,datasets/calibration/dataset/train/crack/crack70.png,train,crack,crack70.png,27931,ea2105dd34fe593f32a1bfad954058df464a704aa708207ac98de2abd7a7ac12,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack72.png,datasets/calibration/dataset/train/crack/crack72.png,train,crack,crack72.png,39540,b339e50132d03e97830fb5d872435495c37922a584c651aa161ecdab902d22ae,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack75.png,datasets/calibration/dataset/train/crack/crack75.png,train,crack,crack75.png,34517,8f8ea2be201d269e48ad3ef7f9e047ce86b2b88403237ae96d913c6733123811,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack76.png,datasets/calibration/dataset/train/crack/crack76.png,train,crack,crack76.png,37283,94306109dcf852a036e5307a9e8141456a8773ae802d469da8536ffa3f857681,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack77.png,datasets/calibration/dataset/train/crack/crack77.png,train,crack,crack77.png,29985,cba6d5573159e2d4bca617cd8c7cbb3d23786cb8cac790a8604c226867814df7,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack78.png,datasets/calibration/dataset/train/crack/crack78.png,train,crack,crack78.png,41576,6e0953bf6233f41c9771de6605b8171f802346082c366a057b7903ce802159d2,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack79.png,datasets/calibration/dataset/train/crack/crack79.png,train,crack,crack79.png,38976,3aa8a532d636e8a45ff558d7ac6abb54107d5fd14f170d377610015e055ffd16,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack8.png,datasets/calibration/dataset/train/crack/crack8.png,train,crack,crack8.png,27950,379ada56f0d24ac6b7617b4578d9a1b70098e2f2e4cf1342469795189c1a5cf7,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack80.png,datasets/calibration/dataset/train/crack/crack80.png,train,crack,crack80.png,34250,b1ae0fe674bcea9b7e11f0bdd17098e15ab6668efe917fe7fb251581efc3b15b,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack81.png,datasets/calibration/dataset/train/crack/crack81.png,train,crack,crack81.png,32328,b1428efcd3a87ec68dbb0fc87a626c8413894c2f6670714a22268d1a499f58d7,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack82.png,datasets/calibration/dataset/train/crack/crack82.png,train,crack,crack82.png,36890,bb37c0a6278bce320c718b4eefcc2ba3080e924267d225d8bb53243df21957f3,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack83.png,datasets/calibration/dataset/train/crack/crack83.png,train,crack,crack83.png,35699,243de2ed127d5a13dc3fe5c74299cb1d554ce3ee66c9e2959b7ce261ddafc4ec,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack86.png,datasets/calibration/dataset/train/crack/crack86.png,train,crack,crack86.png,39058,865d9b90e2e78a6d9d2499aa3a81a55c232f496372f950b6e8a5bf7563585d81,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack87.png,datasets/calibration/dataset/train/crack/crack87.png,train,crack,crack87.png,35665,c31e123f93de7f5ec908d68998543f3ec5fa005366a5d978d260ce19efbe9b4f,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack9.png,datasets/calibration/dataset/train/crack/crack9.png,train,crack,crack9.png,18854,5dcb7afe48f60fbe4c01849369ada30e3a32f60ed49f8a7e342c3ec8d55a9c45,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack90.png,datasets/calibration/dataset/train/crack/crack90.png,train,crack,crack90.png,27910,ddfef30f34306c9cfabdff32f4d481a1dbe0537c4759b519146bb411d0251f2e,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack92.png,datasets/calibration/dataset/train/crack/crack92.png,train,crack,crack92.png,24856,99ae1ec7caf7451cbcd1a3fd7316709b78868a040de8be0749a548bb032a841c,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack93.png,datasets/calibration/dataset/train/crack/crack93.png,train,crack,crack93.png,29388,fb5cd6999814deeebcc48bcf6a0cf97f7c801c7b59282e9b2010963a20299cf0,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack95.png,datasets/calibration/dataset/train/crack/crack95.png,train,crack,crack95.png,28934,a7cb4aece5ace5bb9d36c064c21c98d363fb9dd41cb1624779cfe60045dd8fba,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack96.png,datasets/calibration/dataset/train/crack/crack96.png,train,crack,crack96.png,27586,88b713f0b7fbc9e7e7ac27c54111dbaba6df6e6f11be99e49b6015bf835d5ee7,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack97.png,datasets/calibration/dataset/train/crack/crack97.png,train,crack,crack97.png,42196,dc611af508349f0dea1443acea873fa781deb534435f318e03833c9b24e32fcb,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/crack/crack98.png,datasets/calibration/dataset/train/crack/crack98.png,train,crack,crack98.png,27206,f7f91c4d9d856677196df2f9ad859e8e49ab9b4a4c70c5ea334721819cb89e68,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/opens/bridge155.PNG,datasets/calibration/dataset/train/opens/bridge155.PNG,train,opens,bridge155.PNG,129262,a4410a367bf2ae1c06fa4b307acd0f6af816ca58b7e22da84e2388e7071f44bd,335,300,RGBA,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/bridge156.PNG,datasets/calibration/dataset/train/opens/bridge156.PNG,train,opens,bridge156.PNG,136941,11a0fb6fc5bf7624018ad8ca51f96d1009e1b247b8a40b5ecca742575f7b2482,326,327,RGBA,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open10.png,datasets/calibration/dataset/train/opens/open10.png,train,opens,open10.png,38542,220a4309d5b7297c0e61e645ae021f030af7a795be0f8f39d014d95bc1a7d84d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open100.png,datasets/calibration/dataset/train/opens/open100.png,train,opens,open100.png,47418,8570d5c5beab700504789061075834900238af89ef3dcac75fad84edeecd8bbd,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open101.png,datasets/calibration/dataset/train/opens/open101.png,train,opens,open101.png,38570,6d4996d6c9c4236fa585c935dd5762cec46b4c9c51610e47e0503a6a61f0ee54,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open103.png,datasets/calibration/dataset/train/opens/open103.png,train,opens,open103.png,39342,7357157afd991aba01e648e58925ed9bcee5b1395c027c8909084ac32d0b72ec,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open104.png,datasets/calibration/dataset/train/opens/open104.png,train,opens,open104.png,39424,b21a8dd93dbc04108328394994a57d6aa88336edb880f7104d38a5a284e530e5,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open105.png,datasets/calibration/dataset/train/opens/open105.png,train,opens,open105.png,23578,814c8c4745745a5fe03026ddb620dc2af1db6c9349673a1d4eb75eaa5cb684f4,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open106.png,datasets/calibration/dataset/train/opens/open106.png,train,opens,open106.png,37164,04005eadd59b428e74b93baa8957b860248bd70ab4d116e58dbc0b8bcf42df6e,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open108.png,datasets/calibration/dataset/train/opens/open108.png,train,opens,open108.png,37241,3935020c8ca9db5af83f56acee18ca3dce8dbe87bddfd4ecbaf09743c5ccf36d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open11.png,datasets/calibration/dataset/train/opens/open11.png,train,opens,open11.png,39961,ce9e31e34076327f227503786bc8dd3af82aab4ee72c444663034043c30ff680,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open110.png,datasets/calibration/dataset/train/opens/open110.png,train,opens,open110.png,20213,db16d0079c5a0232b3316a9ed21b7a94d823845ad3c7ad22068fe5858a3d4db0,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open111.png,datasets/calibration/dataset/train/opens/open111.png,train,opens,open111.png,46778,9c33bd32b83a08d99001a7096498f475c61f022d74f69ea197ab8c49888839fc,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open112.png,datasets/calibration/dataset/train/opens/open112.png,train,opens,open112.png,49355,642be7a208f0ad0c098be0707b53f0c5fea8d336e0b8d2f6590ccb87cd29b04e,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open113.png,datasets/calibration/dataset/train/opens/open113.png,train,opens,open113.png,29028,7a4b67a91f1f5437e8fe48b3f5a76dcf377f00c399acbc72fcebfa6370fa318c,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open115.png,datasets/calibration/dataset/train/opens/open115.png,train,opens,open115.png,23569,0abfa9d7413828754da9bf8174c3d9bdb7a3aef55880dfa48bab6f3097ee962d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open118.png,datasets/calibration/dataset/train/opens/open118.png,train,opens,open118.png,46010,c842c727fefee9e9ad4e2ceb0653a2009bd4d9696d35f48dc778a71542b11588,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open119.png,datasets/calibration/dataset/train/opens/open119.png,train,opens,open119.png,40243,b3e0513dc39a86d6dc1d014c363e30790e745494d758cb686652d2f3269a9fda,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open122.png,datasets/calibration/dataset/train/opens/open122.png,train,opens,open122.png,47280,4edee378bd730f029547d98879e5407e37122f59b4e6fb642d97d2ae6634477f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open123.png,datasets/calibration/dataset/train/opens/open123.png,train,opens,open123.png,46813,e2d25ddd1b318ebd75d4e633f9a9b854358fa52ef859ad2662f329ae9e38af93,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open125.png,datasets/calibration/dataset/train/opens/open125.png,train,opens,open125.png,38898,44af4d2446bdcd95081852632f148550bee9779f2b53215694a34a2f3f647b50,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open126.png,datasets/calibration/dataset/train/opens/open126.png,train,opens,open126.png,46763,75dbd06028f7adc1f4236f99b088a04d3def5edbf63418ad4ca74bba4f0092d5,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open128.png,datasets/calibration/dataset/train/opens/open128.png,train,opens,open128.png,46175,5a33a52bcf91b71ca5fedf161fa051edb1173cf4624573677f123ee6c1806348,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open129.png,datasets/calibration/dataset/train/opens/open129.png,train,opens,open129.png,22375,ebc229a11d7276e4e57711b7d6c5f1ec8551b46caf756f4fe6c2766de48d7aed,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open13.png,datasets/calibration/dataset/train/opens/open13.png,train,opens,open13.png,40428,b9e6e4f4137ad3a8d465c0c68ad13db33a1b84c76a0d702936767312bcae58d2,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open130.png,datasets/calibration/dataset/train/opens/open130.png,train,opens,open130.png,49220,9a7db7e597a545b7bdd47138bb6cd9d9929345a33b215bdf8f923a403dbaef2e,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open131.png,datasets/calibration/dataset/train/opens/open131.png,train,opens,open131.png,36526,35d4a3774e2ec3f4903f16831441de619859e013743e335f1827bcd1821a6ab8,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open136.png,datasets/calibration/dataset/train/opens/open136.png,train,opens,open136.png,46829,3774f8ff06a549b122401198744072c4cd653e32a50e0bc493f11d0cf6d396a2,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open139.png,datasets/calibration/dataset/train/opens/open139.png,train,opens,open139.png,40346,868e207ec4bd81d72dced1599cd591917173da65a092b3e8e3f37243a33694b6,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open14.png,datasets/calibration/dataset/train/opens/open14.png,train,opens,open14.png,23535,a3f5bc330767a9e4adacd0a6fbc83e66b4ab6e8574bc0a8985195b753ab63fe1,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/opens/open140.png,datasets/calibration/dataset/train/opens/open140.png,train,opens,open140.png,23580,e914ba836dee2944c639ac6d0ca404b0a2100c397254130f25d65d1eb75ca07a,256,256,L,valid,,False
